"title","is_cancer"
"Navigating veterans with an abnormal prostate cancer screening test: a quasi-experimental study.",true
"Structure of the Parainfluenza Virus 5 (PIV5) Hemagglutinin-Neuraminidase (HN) Ectodomain.",true
"Making a Mountain Out of a Molehill: NRAS, Mosaicism, and Large Congenital Nevi.",true
"IFN-beta-specific signaling via a unique IFNAR1 interaction.",true
"Antiphospholipid antibodies and sub-clinical atherosclerosis in the Coronary Artery Risk Development in Young Adults (CARDIA) cohort.",true
"Nuclear pore proteins regulate chromatin structure and transcriptional memory by a conserved mechanism.",true
"Quality improvement guidelines for uterine artery embolization for symptomatic leiomyomata.",false
"Hydrophilic interaction liquid chromatography coupled with MS/MS to detect and quantify dicarboxyethyl glutathione, a metabolic biomarker of the fumarate hydratase deficient cancer cell.",true
"Molecular Pathways: Induction of Polyploidy as a Novel Differentiation Therapy for Leukemia.",true
"Endoglin-Mediated Suppression of Prostate Cancer Invasion Is Regulated by Activin and Bone Morphogenetic Protein Type II Receptors.",true
"Slower Uncoating Is Associated with Impaired Replicative Capability of Simian-Tropic HIV-1.",true
"Defining the Interaction of HIV-1 with the Mucosal Barriers of the Female Reproductive Tract.",true
"Communication by mothers with breast cancer or melanoma with their children.",true
"Development of acute megakaryoblastic leukemia in Down syndrome is associated with sequential epigenetic changes.",true
"Desmoglein 1 deficiency results in severe dermatitis, multiple allergies and metabolic wasting.",true
"A 10-year, single-institution analysis of clinicopathologic features and sentinel lymph node biopsy in thin melanomas.",true
"Shape shifting pain: chronification of back pain shifts brain representation from nociceptive to emotional circuits.",true
"Nano-architectural Alterations in Mucus Layer Fecal Colonocytes in Field Carcinogenesis: Potential for Screening.",true
"Gain of 1q is associated with inferior event-free and overall survival in patients with favorable histology wilms tumor: A report from the children's oncology group.",true
"Ikaros limits basophil development by suppressing C/EBPalpha expression.",true
"A-clustering: A Novel Method for the Detection of Co-regulated Methylation Regions, and Regions Associated with Exposure.",true
"A Randomized Controlled Trial Evaluating a Manualized TeleCoaching Protocol for Improving Adherence to a Web-Based Intervention for the Treatment of Depression.",true
"Bevacizumab in Advanced NSCLC: Chemotherapy Partners and Duration of Use.",true
"Expression of background potassium channels in rat DRG is cell-specific and down-regulated in a neuropathic pain model.",true
"Extensive Cooperation of Immune Master Regulators IRF3 and NFkappaB in RNA Pol II Recruitment and Pause Release in Human Innate Antiviral Transcription.",true
"Structural, functional and inhibition studies of a GNAT superfamily protein PA4794: a new C-terminal lysine protein acetyltransferase from Pseudomonas aeruginosa.",true
"MK-2206, an AKT Inhibitor, Promotes Caspase-Independent Cell Death and Inhibits Leiomyoma Growth.",true
"Acid-Degradable Polymer-caged Lipoplex (PCL) Platform for siRNA Delivery: Facile Cellular Triggered Release of siRNA.",true
"Ultrastructural alterations in field carcinogenesis measured by enhanced backscattering spectroscopy.",true
"Functional specialization of the small interfering RNA pathway in response to virus infection.",true
"Generation of high-spin iron(I) in a protein environment using cryoreduction.",true
"The role of human papillomaviruses in oncogenesis.",true
"Neuronal reprograming of protein homeostasis by calcium-dependent regulation of the heat shock response.",true
"Nanoscale markers of esophageal field carcinogenesis: potential implications for esophageal cancer screening.",true
"Tivozanib Versus Sorafenib As Initial Targeted Therapy for Patients With Metastatic Renal Cell Carcinoma: Results From a Phase III Trial.",true
"Development and Usability Testing of FOCUS: A Smartphone System for Self-Management of Schizophrenia.",true
"A genome- and phenome-wide association study to identify genetic variants influencing platelet count and volume and their pleiotropic effects.",true
"White blood cell count in young adulthood and coronary artery calcification in early middle age: coronary artery risk development in young adults (CARDIA) study.",true
"Quality improvement guidelines for the reporting and archiving of interventional radiology procedures.",true
"Quality improvement guidelines for diagnostic infusion venography.",false
"Quality improvement guidelines for percutaneous permanent inferior vena cava filter placement for the prevention of pulmonary embolism.",true
"Quality improvement guidelines for percutaneous management of the thrombosed or dysfunctional dialysis access.",false
"Central nervous system cancers.",true
"Anal Carcinoma: Impact of TN Category of Disease on Survival, Disease Relapse, and Colostomy Failure in US Gastrointestinal Intergroup RTOG 98-11 Phase 3 Trial.",true
"Impact of Physical Activity After Cancer Diagnosis on Survival in Patients With Recurrent Colon Cancer: Findings From CALGB 89803/Alliance.",true
"A single-site retrospective study of pediatric arterial ischemic stroke etiology, clinical presentation, and radiologic features.",true
"The Art and Science of Publishing: Reflections from Editors of Surgery Journals: Association for Academic Surgery 2013 Presidential Session.",true
"Acute generalized exanthematous pustulosis in a patient receiving high-dose recombinant interleukin-2.",true
"NHLBI Workshop: Malfolded Protein Structure and Proteostasis in Lung Diseases.",true
"Neurotoxicity in the setting of pediatric atopic dermatitis treated with modified cyclosporine and itraconazole.",true
"Kawasaki disease: Part II. Complications and treatment.",true
"Kawasaki disease: Part I. Diagnosis, clinical features, and pathogenesis.",true
"Outcome of patients with stage II/favorable histology wilms tumor with and without local tumor spill: A report from the National Wilms Tumor Study Group.",true
"Brain white matter structural properties predict transition to chronic pain.",true
"Lymphoma Occurring During Pregnancy: Antenatal Therapy, Complications, and Maternal Survival in a Multicenter Analysis.",true
"Recommendations for High-Priority Research on Cancer-Related Fatigue in Children and Adults.",true
"Circadian Clock NAD+ Cycle Drives Mitochondrial Oxidative Metabolism in Mice.",true
"Non-Darwinian dynamics in therapy-induced cancer drug resistance.",true
"Continuous evaluation of evolving behavioral intervention technologies.",true
"Accuracy of Self-report in Assessing Fitzpatrick Skin Phototypes I Through VI.",true
"Functionally Diverse MicroRNA Effector Complexes Are Regulated by Extracellular Signaling.",true
"Spry1 and Spry2 are necessary for eyelid closure.",true
"Anaphylaxis associated with gadolinium-based contrast agents: data from the Food and Drug Administration's adverse event reporting system and review of case reports in the literature.",true
"Genomic Basis of Aromatase Excess Syndrome: Recombination- and Replication-Mediated Rearrangements Leading to CYP19A1 Overexpression.",true
"Electron transfer precedes ATP hydrolysis during nitrogenase catalysis.",true
"On reversible H2 loss upon N2 binding to FeMo-cofactor of nitrogenase.",true
"Pillar[5]arene as a Co-Factor in Templating Rotaxane Formation.",true
"Urokinase Plasminogen Activator System Targeted Delivery of Nanobins as a Novel Ovarian Cancer Therapeutics.",true
"The Role of Abnormalities in the Distal Pathway of Cholesterol Synthesis in the Congenital Hemidysplasia with Ichthyosiform Erythroderma and Limb Defects (CHILD) Syndrome.",true
"Structural coupling of the EF hand and C-terminal GTPase domains in the mitochondrial protein Miro.",true
"Predicting aggressive behavior in nonfunctioning pancreatic neuroendocrine tumors.",true
"Paracrine activation of WNT/beta-catenin pathway in uterine leiomyoma stem cells promotes tumor growth.",true
"Phase-I study of vismodegib in children with recurrent or refractory medulloblastoma: a Pediatric Brain Tumor Consortium (PBTC) study.",true
"Development and Use of a Knowledge Translation Tool: The Rehabilitation Measures Database.",true
"Progenitor Cell Release Plus Exercise To Improve Functional Performance In Peripheral Artery Disease: The Propel Study.",true
"Child and parent perspectives of the chronic graft-versus-host disease (cGVHD) symptom experience: a concept elicitation study.",true
"Natural genetic variation determines susceptibility to aggregation or toxicity in a C. elegans model for polyglutamine disease.",true
"Lung Phenotype of Juvenile and Adult CFTR-Knockout Ferrets.",true
"An Orthotopic Murine Model of Human Prostate Cancer Metastasis.",true
"Small RNA Profiling of Influenza A Virus-Infected Cells Identifies miR-449b as a Regulator of Histone Deacetylase 1 and Interferon Beta.",true
"Uterine Fibroids.",true
"The leukemia-associated Mll-Ell oncoprotein induces Fibroblast growth factor 2 (Fgf2)-dependent cytokine hypersensitivity in myeloid progenitor cells.",true
"Mutations in the parainfluenza virus 5 fusion (F) protein reveal domains important for fusion triggering and metastability.",true
"Expression and regulatory effects of murine schlafen (Slfn) genes in malignant melanoma and renal cell carcinoma.",true
"The Role of Vimentin Intermediate Filaments in Cortical and Cytoplasmic Mechanics.",true
"Differential Binding of IgG and IgA to Mucus of the Female Reproductive Tract.",true
"Evaluation of Surveillance Bias and the Validity of the Venous Thromboembolism Quality Measure.",true
"Intracerebral Hemorrhage and Delirium Symptoms: Length of Stay, Function and Quality of Life in a 114-patient Cohort.",true
"Bevacizumab (BVZ)-associated toxicities in children with recurrent central nervous system tumors treated with BVZ and irinotecan (CPT-11): A Pediatric Brain Tumor Consortium Study (PBTC-022).",true
"Viral Membrane Scission.",true
"Exosome Encased Spherical Nucleic Acid Gold Nanoparticle Conjugates as Potent MicroRNA Regulation Agents.",true
"Congenital erosive and vesicular dermatosis with reticulated supple scarring: Unifying clinical features.",true
"Rituximab, Methotrexate, Procarbazine, and Vincristine Followed by Consolidation Reduced-Dose Whole-Brain Radiotherapy and Cytarabine in Newly Diagnosed Primary CNS Lymphoma: Final Results and Long-Term Outcome.",true
"Parceling Human Accumbens into Putative Core and Shell Dissociates Encoding of Values for Reward and Pain.",true
"Transformed non-hodgkin lymphoma in the rituximab era: analysis of the NCCN outcomes database.",true
"Rethinking Antioxidants in the ICU.",true
"[C]Glucose Breath Testing Provides a Noninvasive Measure of Insulin Resistance: Calibration Analyses Against Clamp Studies.",true
